Time	Price	Vol(k)	W
19-01-2026 14:01:00	1.2700	0.1	b
19-01-2026 14:01:00	1.2800	25.6	b
19-01-2026 14:01:00	1.2800	0.4	s
19-01-2026 14:01:00	1.2800	20.3	s
19-01-2026 14:01:00	1.2700	1.9	b
19-01-2026 14:01:00	1.2800	30.2	b
19-01-2026 14:01:00	1.2800	36.5	b
19-01-2026 14:00:19	1.2800	0.1	b
19-01-2026 13:59:56	1.2800	0.5	b
19-01-2026 13:59:51	1.2900	2	s
19-01-2026 13:52:59	1.2900	0.1	s
19-01-2026 13:49:45	1.2800	0.2	b
19-01-2026 13:49:37	1.2800	0.5	b
19-01-2026 13:49:30	1.2800	0.1	b
19-01-2026 13:49:15	1.2800	0.1	b
19-01-2026 13:49:10	1.2900	0.2	s
19-01-2026 13:49:00	1.2800	9.3	b
19-01-2026 13:48:50	1.2900	0.2	s
19-01-2026 13:48:03	1.2900	0.1	s
19-01-2026 13:47:44	1.2700	0.1	b
19-01-2026 13:47:44	1.2900	0.1	s
19-01-2026 13:47:42	1.2700	0.9	b
19-01-2026 13:43:09	1.2700	0.1	b
19-01-2026 13:38:18	1.2900	0.1	s
19-01-2026 13:38:09	1.2700	0.2	b
19-01-2026 13:38:00	1.2900	0.1	s
19-01-2026 13:37:11	1.2700	0.2	b
19-01-2026 13:37:11	1.2700	0.2	b
19-01-2026 13:36:44	1.2900	0.1	s
19-01-2026 13:36:37	1.2700	0.1	b
19-01-2026 13:36:37	1.2900	0.1	s
19-01-2026 13:36:28	1.2700	0.4	b
19-01-2026 13:36:28	1.2800	6.7	b
19-01-2026 13:35:52	1.2800	0.1	b
19-01-2026 13:35:41	1.2900	0.1	s
19-01-2026 13:35:35	1.2800	9	b
19-01-2026 13:35:33	1.2800	12.6	b
19-01-2026 13:30:55	1.2900	0.2	s
19-01-2026 13:23:06	1.2900	0.1	s
19-01-2026 13:22:14	1.2800	0.1	b
19-01-2026 13:21:24	1.2800	0.1	b
19-01-2026 13:20:32	1.2800	3.7	b
19-01-2026 13:16:17	1.2900	0.1	s
19-01-2026 13:09:11	1.2700	0.1	b
19-01-2026 13:07:44	1.2900	0.1	s
19-01-2026 13:07:08	1.2700	0.1	b
19-01-2026 13:05:56	1.2800	4.2	b
19-01-2026 13:05:56	1.2800	0.4	b
19-01-2026 13:05:56	1.2800	3.8	b
19-01-2026 13:05:49	1.2800	0.1	b
19-01-2026 13:05:22	1.2800	48.2	b
19-01-2026 13:01:13	1.2900	0.2	s
19-01-2026 13:00:00	1.2900	0.1	s
19-01-2026 12:58:46	1.2800	1.3	s
19-01-2026 11:59:31	1.2800	0.5	b
19-01-2026 11:59:30	1.2900	0.2	s
19-01-2026 11:59:29	1.2800	0.8	b
19-01-2026 11:59:23	1.2900	0.1	s
19-01-2026 11:59:16	1.2800	0.1	b
19-01-2026 11:58:47	1.2800	0.1	b
19-01-2026 11:58:30	1.2800	0.2	b
19-01-2026 11:58:15	1.2900	0.3	s
19-01-2026 11:58:15	1.2800	0.2	b
19-01-2026 11:58:07	1.2900	0.1	s
19-01-2026 11:58:04	1.2900	0.2	s
19-01-2026 11:58:00	1.2800	0.1	b
19-01-2026 11:57:51	1.2900	0.1	s
19-01-2026 11:57:15	1.2800	0.2	b
19-01-2026 11:56:50	1.2900	0.1	s
19-01-2026 11:56:30	1.2800	0.1	b
19-01-2026 11:56:15	1.2800	0.4	b
19-01-2026 11:56:06	1.2900	0.1	s
19-01-2026 11:55:57	1.2900	0.7	s
19-01-2026 11:55:45	1.2800	0.1	b
19-01-2026 11:54:45	1.2800	0.1	b
19-01-2026 11:54:15	1.2800	0.1	b
19-01-2026 11:54:11	1.2900	0.1	s
19-01-2026 11:54:00	1.2800	0.1	b
19-01-2026 11:53:45	1.2800	0.7	b
19-01-2026 11:53:38	1.2900	0.8	s
19-01-2026 11:53:38	1.2800	0.8	b
19-01-2026 11:53:30	1.2800	0.1	b
19-01-2026 11:53:00	1.2800	0.1	b
19-01-2026 11:52:45	1.2800	0.1	b
19-01-2026 11:52:15	1.2800	0.5	b
19-01-2026 11:52:00	1.2800	0.1	b
19-01-2026 11:51:58	1.2900	0.5	s
19-01-2026 11:51:57	1.2900	0.7	s
19-01-2026 11:51:15	1.2800	0.1	b
19-01-2026 11:51:00	1.2800	0.1	b
19-01-2026 11:50:21	1.2900	0.1	s
19-01-2026 11:50:15	1.2800	0.2	b
19-01-2026 11:50:02	1.2900	0.2	s
19-01-2026 11:50:00	1.2800	0.1	b
19-01-2026 11:49:41	1.2800	0.1	b
19-01-2026 11:49:30	1.2800	0.1	b
19-01-2026 11:49:00	1.2800	0.4	b
19-01-2026 11:48:45	1.2800	0.1	b
19-01-2026 11:48:44	1.2800	0.8	b
19-01-2026 11:48:15	1.2800	0.1	b
19-01-2026 11:47:45	1.2800	0.1	b
19-01-2026 11:46:45	1.2800	0.1	b
19-01-2026 11:46:30	1.2800	0.3	b
19-01-2026 11:46:16	1.2800	0.1	b
19-01-2026 11:46:15	1.2800	0.3	b
19-01-2026 11:45:56	1.2800	0.2	b
19-01-2026 11:43:55	1.2800	0.9	b
19-01-2026 11:43:16	1.2900	0.4	s
19-01-2026 11:43:16	1.2800	0.1	b
19-01-2026 11:43:15	1.2900	0.7	s
19-01-2026 11:42:16	1.2900	0.3	s
19-01-2026 11:41:38	1.2900	0.8	s
19-01-2026 11:40:18	1.2900	0.2	s
19-01-2026 11:40:07	1.2900	0.8	s
19-01-2026 11:38:37	1.2900	0.7	s
19-01-2026 11:37:00	1.2900	0.8	s
19-01-2026 11:14:06	1.2900	0.1	s
19-01-2026 11:12:59	1.2800	9.3	b
19-01-2026 11:11:54	1.2900	0.2	s
19-01-2026 11:11:13	1.2900	0.9	s
19-01-2026 11:09:36	1.2900	0.1	s
19-01-2026 11:05:40	1.2900	0.3	s
19-01-2026 11:04:53	1.2900	0.9	s
19-01-2026 11:00:02	1.2900	0.3	s
19-01-2026 10:57:56	1.2800	6	b
19-01-2026 10:57:10	1.2900	0.1	s
19-01-2026 10:57:09	1.2900	0.3	s
19-01-2026 10:57:08	1.2900	1	s
19-01-2026 10:57:00	1.2800	0.2	b
19-01-2026 10:56:51	1.2900	3.9	s
19-01-2026 10:56:50	1.2900	0.3	s
19-01-2026 10:56:50	1.2800	59.5	s
19-01-2026 10:56:49	1.2800	0.9	s
19-01-2026 10:56:49	1.2800	8	s
19-01-2026 10:55:47	1.2800	0.8	s
19-01-2026 10:55:45	1.2700	2	b
19-01-2026 10:55:37	1.2800	0.2	s
19-01-2026 10:53:31	1.2800	0.3	s
19-01-2026 10:49:37	1.2800	0.3	s
19-01-2026 10:47:30	1.2800	0.3	s
19-01-2026 10:46:01	1.2800	0.3	s
19-01-2026 10:45:52	1.2700	0.1	b
19-01-2026 10:42:53	1.2800	0.3	s
19-01-2026 10:42:30	1.2700	0.1	b
19-01-2026 10:41:53	1.2800	0.3	s
19-01-2026 10:40:59	1.2700	0.1	b
