Time	Price	Vol(k)	W
19-01-2026 16:10:30	1.1200	0.1	s
19-01-2026 16:10:22	1.1100	0.2	b
19-01-2026 16:10:22	1.1200	0.2	s
19-01-2026 16:10:08	1.1200	0.2	s
19-01-2026 16:09:09	1.1100	0.1	b
19-01-2026 16:09:09	1.1200	0.3	s
19-01-2026 16:09:05	1.1100	0.2	b
19-01-2026 16:09:05	1.1100	0.1	b
19-01-2026 16:09:05	1.1200	0.9	s
19-01-2026 16:08:36	1.1200	0.1	s
19-01-2026 16:08:14	1.1200	0.2	s
19-01-2026 16:07:48	1.1100	0.2	b
19-01-2026 16:07:48	1.1200	0.3	s
19-01-2026 16:07:34	1.1100	0.2	b
19-01-2026 16:07:34	1.1100	0.1	b
19-01-2026 16:07:34	1.1100	0.2	b
19-01-2026 16:07:34	1.1100	1.3	b
19-01-2026 16:07:34	1.1100	2.5	b
19-01-2026 16:07:33	1.1200	10	s
19-01-2026 16:06:50	1.1100	0.1	b
19-01-2026 16:06:49	1.1200	0.3	s
19-01-2026 16:06:30	1.1200	0.1	s
19-01-2026 16:06:29	1.1200	0.3	s
19-01-2026 16:06:28	1.1100	0.2	b
19-01-2026 16:06:28	1.1200	0.2	s
19-01-2026 16:06:26	1.1100	0.1	b
19-01-2026 16:06:26	1.1100	0.3	b
19-01-2026 16:06:26	1.1100	1.6	b
19-01-2026 16:06:26	1.1200	6	s
19-01-2026 16:05:36	1.1200	0.1	s
19-01-2026 16:05:28	1.1100	0.1	b
19-01-2026 16:05:28	1.1100	0.2	b
19-01-2026 16:05:28	1.1100	0.7	b
19-01-2026 16:05:27	1.1200	0.2	s
19-01-2026 16:04:05	1.1200	0.3	s
19-01-2026 16:03:51	1.1100	0.2	b
19-01-2026 16:03:50	1.1200	0.1	s
19-01-2026 16:03:38	1.1200	0.2	s
19-01-2026 16:02:07	1.1100	0.1	b
19-01-2026 16:02:07	1.1200	0.3	s
19-01-2026 16:01:56	1.1200	0.1	s
19-01-2026 16:00:27	1.1100	0.2	b
19-01-2026 16:00:26	1.1200	0.3	s
19-01-2026 15:59:53	1.1200	0.1	s
19-01-2026 15:58:56	1.1200	0.1	s
19-01-2026 15:58:27	1.1100	0.1	b
19-01-2026 15:58:27	1.1200	0.1	s
19-01-2026 15:58:03	1.1200	0.1	s
19-01-2026 15:57:55	1.1200	0.2	s
19-01-2026 15:57:33	1.1100	0.2	b
19-01-2026 15:57:32	1.1200	0.3	s
19-01-2026 15:57:16	1.1200	0.1	s
19-01-2026 15:57:11	1.1100	0.1	b
19-01-2026 15:57:11	1.1200	0.2	s
19-01-2026 15:56:31	1.1200	0.2	s
